nace_r2,indic_sb,geo,TIME_PERIOD,OBS_VALUE
B-N_S95_X_K,V12110,LU,2016,144412.3
B-N_S95_X_K,V12110,LU,2017,169678.7
B-N_S95_X_K,V12110,LU,2018,191954.9
B-N_S95_X_K,V12110,LU,2019,173288.6
B-N_S95_X_K,V12110,LU,2020,167810.4
B-N_S95_X_K,V12110,LV,2011,43672.9
B-N_S95_X_K,V12110,LV,2012,50300.5
B-N_S95_X_K,V12110,LV,2013,52173.7
B-N_S95_X_K,V12110,LV,2014,51102.5
B-N_S95_X_K,V12110,LV,2015,51303.6
B-N_S95_X_K,V12110,LV,2016,51195.9
B-N_S95_X_K,V12110,LV,2017,55599.1
B-N_S95_X_K,V12110,LV,2018,60239.7
B-N_S95_X_K,V12110,LV,2019,61456.6
B-N_S95_X_K,V12110,LV,2020,57729.1
B-N_S95_X_K,V12110,MK,2011,15033.0
B-N_S95_X_K,V12110,MK,2012,15399.2
B-N_S95_X_K,V12110,MK,2013,15814.8
B-N_S95_X_K,V12110,MK,2014,16427.0
B-N_S95_X_K,V12110,MK,2015,17448.3
B-N_S95_X_K,V12110,MK,2016,18199.7
B-N_S95_X_K,V12110,MK,2017,19530.0
B-N_S95_X_K,V12110,MK,2018,21330.4
B-N_S95_X_K,V12110,MK,2019,22551.4
B-N_S95_X_K,V12110,MK,2020,21206.8
B-N_S95_X_K,V12110,MT,2011,13834.5
B-N_S95_X_K,V12110,MT,2012,14751.1
B-N_S95_X_K,V12110,MT,2013,15423.7
B-N_S95_X_K,V12110,MT,2014,16300.6
B-N_S95_X_K,V12110,MT,2015,18665.1
B-N_S95_X_K,V12110,MT,2016,20569.8
B-N_S95_X_K,V12110,MT,2017,22815.9
B-N_S95_X_K,V12110,MT,2018,24224.5
B-N_S95_X_K,V12110,MT,2019,25378.3
B-N_S95_X_K,V12110,MT,2020,23463.3
B-N_S95_X_K,V12110,NL,2011,1399038.4
B-N_S95_X_K,V12110,NL,2012,1416170.4
B-N_S95_X_K,V12110,NL,2013,1392446.2
B-N_S95_X_K,V12110,NL,2014,1387385.3
B-N_S95_X_K,V12110,NL,2015,1412432.8
B-N_S95_X_K,V12110,NL,2016,1442788.1
B-N_S95_X_K,V12110,NL,2017,1548070.8
B-N_S95_X_K,V12110,NL,2018,1644839.2
B-N_S95_X_K,V12110,NL,2019,1699401.7
B-N_S95_X_K,V12110,NL,2020,1614894.6
B-N_S95_X_K,V12110,NO,2011,629211.7
B-N_S95_X_K,V12110,NO,2012,691033.4
B-N_S95_X_K,V12110,NO,2013,670653.1
B-N_S95_X_K,V12110,NO,2014,642040.3
B-N_S95_X_K,V12110,NO,2015,546504.3
B-N_S95_X_K,V12110,NO,2016,521256.1
B-N_S95_X_K,V12110,NO,2017,551214.4
B-N_S95_X_K,V12110,NO,2018,583918.5
B-N_S95_X_K,V12110,NO,2019,573768.9
B-N_S95_X_K,V12110,NO,2020,509210.5
B-N_S95_X_K,V12110,PL,2011,836360.0
B-N_S95_X_K,V12110,PL,2012,846778.3
B-N_S95_X_K,V12110,PL,2013,852976.9
B-N_S95_X_K,V12110,PL,2014,880583.4
B-N_S95_X_K,V12110,PL,2015,921350.3
B-N_S95_X_K,V12110,PL,2016,920201.4
B-N_S95_X_K,V12110,PL,2017,1022068.5
B-N_S95_X_K,V12110,PL,2018,1124830.1
B-N_S95_X_K,V12110,PL,2019,1180723.7
B-N_S95_X_K,V12110,PL,2020,1147429.6
B-N_S95_X_K,V12110,PT,2011,325979.5
B-N_S95_X_K,V12110,PT,2012,304954.7
B-N_S95_X_K,V12110,PT,2013,302200.5
B-N_S95_X_K,V12110,PT,2014,306674.6
B-N_S95_X_K,V12110,PT,2015,314226.7
B-N_S95_X_K,V12110,PT,2016,322167.9
B-N_S95_X_K,V12110,PT,2017,351787.9
B-N_S95_X_K,V12110,PT,2018,375644.6
B-N_S95_X_K,V12110,PT,2019,390038.6
B-N_S95_X_K,V12110,PT,2020,351224.7
B-N_S95_X_K,V12110,RO,2011,234488.1
B-N_S95_X_K,V12110,RO,2012,235265.3
B-N_S95_X_K,V12110,RO,2013,235558.5
B-N_S95_X_K,V12110,RO,2014,246217.3
B-N_S95_X_K,V12110,RO,2015,263366.2
B-N_S95_X_K,V12110,RO,2016,270662.4
B-N_S95_X_K,V12110,RO,2017,292990.2
B-N_S95_X_K,V12110,RO,2018,313932.9
B-N_S95_X_K,V12110,RO,2019,338614.6
B-N_S95_X_K,V12110,RO,2020,327690.7
B-N_S95_X_K,V12110,RS,2016,72900.7
B-N_S95_X_K,V12110,RS,2017,79956.4
B-N_S95_X_K,V12110,RS,2018,87756.3
B-N_S95_X_K,V12110,RS,2019,96254.4
B-N_S95_X_K,V12110,RS,2020,95858.0
B-N_S95_X_K,V12110,SE,2011,745459.0
B-N_S95_X_K,V12110,SE,2012,802559.5
B-N_S95_X_K,V12110,SE,2013,802250.5
B-N_S95_X_K,V12110,SE,2014,791717.1
B-N_S95_X_K,V12110,SE,2015,808949.0
B-N_S95_X_K,V12110,SE,2016,828599.3
B-N_S95_X_K,V12110,SE,2017,873981.5
B-N_S95_X_K,V12110,SE,2018,842502.9
B-N_S95_X_K,V12110,SE,2019,852864.1
B-N_S95_X_K,V12110,SE,2020,837097.9
B-N_S95_X_K,V12110,SI,2011,80045.5
B-N_S95_X_K,V12110,SI,2012,80451.8
B-N_S95_X_K,V12110,SI,2013,79216.7
B-N_S95_X_K,V12110,SI,2014,81470.5
B-N_S95_X_K,V12110,SI,2015,83628.3
B-N_S95_X_K,V12110,SI,2016,85547.8
B-N_S95_X_K,V12110,SI,2017,95274.7
B-N_S95_X_K,V12110,SI,2018,102383.9
B-N_S95_X_K,V12110,SI,2019,104960.5
B-N_S95_X_K,V12110,SI,2020,97837.9
B-N_S95_X_K,V12110,SK,2011,158030.5
B-N_S95_X_K,V12110,SK,2012,164092.7
B-N_S95_X_K,V12110,SK,2013,162069.4
B-N_S95_X_K,V12110,SK,2014,169043.3
B-N_S95_X_K,V12110,SK,2015,180475.7
B-N_S95_X_K,V12110,SK,2016,185907.4
B-N_S95_X_K,V12110,SK,2017,199169.8
B-N_S95_X_K,V12110,SK,2018,212337.2
B-N_S95_X_K,V12110,SK,2019,215273.4
B-N_S95_X_K,V12110,SK,2020,200387.2
B-N_S95_X_K,V12110,UK,2011,3519246.2
B-N_S95_X_K,V12110,UK,2012,3836967.0
B-N_S95_X_K,V12110,UK,2013,3890374.8
B-N_S95_X_K,V12110,UK,2014,4155163.7
B-N_S95_X_K,V12110,UK,2015,4348296.9
B-N_S95_X_K,V12110,UK,2016,3976193.4
B-N_S95_X_K,V12110,UK,2017,4057888.4
B-N_S95_X_K,V12110,UK,2018,4281773.0
B-N_S95_X_K,V12120,AT,2011,405795.7
B-N_S95_X_K,V12120,AT,2012,422429.2
B-N_S95_X_K,V12120,AT,2013,427759.8
B-N_S95_X_K,V12120,AT,2014,426389.7
B-N_S95_X_K,V12120,AT,2015,435908.1
B-N_S95_X_K,V12120,AT,2016,443516.3
B-N_S95_X_K,V12120,AT,2017,469487.4
B-N_S95_X_K,V12120,AT,2018,494585.2
B-N_S95_X_K,V12120,AT,2019,508537.5
B-N_S95_X_K,V12120,AT,2020,478567.9
B-N_S95_X_K,V12120,BA,2014,16845.0
B-N_S95_X_K,V12120,BA,2015,17269.3
B-N_S95_X_K,V12120,BA,2016,18022.0
B-N_S95_X_K,V12120,BA,2017,19296.9
B-N_S95_X_K,V12120,BA,2018,20784.7
B-N_S95_X_K,V12120,BA,2019,21381.0
B-N_S95_X_K,V12120,BA,2020,19959.8
B-N_S95_X_K,V12120,BE,2011,655765.7
B-N_S95_X_K,V12120,BE,2012,653455.0
B-N_S95_X_K,V12120,BE,2013,646810.1
B-N_S95_X_K,V12120,BE,2014,649847.9
B-N_S95_X_K,V12120,BE,2015,648004.8
B-N_S95_X_K,V12120,BE,2016,669478.5
B-N_S95_X_K,V12120,BE,2017,706029.5
B-N_S95_X_K,V12120,BE,2018,694229.8
B-N_S95_X_K,V12120,BE,2019,735942.7
B-N_S95_X_K,V12120,BE,2020,668095.7
B-N_S95_X_K,V12120,BG,2011,60018.4
B-N_S95_X_K,V12120,BG,2012,62868.4
B-N_S95_X_K,V12120,BG,2013,63832.8
B-N_S95_X_K,V12120,BG,2014,66289.8
B-N_S95_X_K,V12120,BG,2015,71641.0
B-N_S95_X_K,V12120,BG,2016,70354.7
B-N_S95_X_K,V12120,BG,2017,78434.9
B-N_S95_X_K,V12120,BG,2018,84115.0
B-N_S95_X_K,V12120,BG,2019,90350.2
B-N_S95_X_K,V12120,BG,2020,88384.6
B-N_S95_X_K,V12120,CH,2011,675892.9
B-N_S95_X_K,V12120,CH,2012,710598.6
B-N_S95_X_K,V12120,CH,2013,740602.5
B-N_S95_X_K,V12120,CH,2014,771208.9
B-N_S95_X_K,V12120,CH,2015,860188.8
B-N_S95_X_K,V12120,CH,2016,840988.7
B-N_S95_X_K,V12120,CH,2017,889894.3
B-N_S95_X_K,V12120,CH,2018,929182.0
B-N_S95_X_K,V12120,CH,2019,979001.7
B-N_S95_X_K,V12120,CH,2020,964041.3
B-N_S95_X_K,V12120,CY,2011,18861.4
B-N_S95_X_K,V12120,CY,2012,17998.2
B-N_S95_X_K,V12120,CY,2013,16335.9
B-N_S95_X_K,V12120,CY,2014,16189.3
B-N_S95_X_K,V12120,CY,2015,16883.2
B-N_S95_X_K,V12120,CY,2016,18649.3
B-N_S95_X_K,V12120,CY,2017,21272.2
B-N_S95_X_K,V12120,CY,2018,23698.4
B-N_S95_X_K,V12120,CY,2019,26770.5
B-N_S95_X_K,V12120,CY,2020,25548.4
B-N_S95_X_K,V12120,CZ,2011,321731.8
B-N_S95_X_K,V12120,CZ,2012,314497.2
B-N_S95_X_K,V12120,CZ,2013,305621.8
B-N_S95_X_K,V12120,CZ,2014,302972.2
B-N_S95_X_K,V12120,CZ,2015,319467.3
B-N_S95_X_K,V12120,CZ,2016,323120.8
B-N_S95_X_K,V12120,CZ,2017,357097.6
B-N_S95_X_K,V12120,CZ,2018,392884.8
B-N_S95_X_K,V12120,CZ,2019,408047.4
B-N_S95_X_K,V12120,CZ,2020,371468.8
B-N_S95_X_K,V12120,DE,2011,3810223.0
B-N_S95_X_K,V12120,DE,2012,3920406.2
B-N_S95_X_K,V12120,DE,2013,3947666.5
B-N_S95_X_K,V12120,DE,2014,4108157.3
B-N_S95_X_K,V12120,DE,2015,4148388.2
B-N_S95_X_K,V12120,DE,2016,4201172.2
B-N_S95_X_K,V12120,DE,2017,4456449.5
B-N_S95_X_K,V12120,DE,2018,4701556.4
B-N_S95_X_K,V12120,DE,2019,4819410.3
B-N_S95_X_K,V12120,DE,2020,4522515.4
B-N_S95_X_K,V12120,DK,2011,332260.0
B-N_S95_X_K,V12120,DK,2012,344877.8
B-N_S95_X_K,V12120,DK,2013,353238.8
B-N_S95_X_K,V12120,DK,2014,359938.5
B-N_S95_X_K,V12120,DK,2015,370784.3
B-N_S95_X_K,V12120,DK,2016,382168.2
B-N_S95_X_K,V12120,DK,2017,423868.9
B-N_S95_X_K,V12120,DK,2018,442723.6
B-N_S95_X_K,V12120,DK,2019,446508.5
B-N_S95_X_K,V12120,DK,2020,434860.8
B-N_S95_X_K,V12120,EE,2011,26344.8
B-N_S95_X_K,V12120,EE,2012,28408.0
B-N_S95_X_K,V12120,EE,2013,29710.6
B-N_S95_X_K,V12120,EE,2014,30451.5
B-N_S95_X_K,V12120,EE,2015,30349.4
B-N_S95_X_K,V12120,EE,2016,31998.4
B-N_S95_X_K,V12120,EE,2017,34988.6
B-N_S95_X_K,V12120,EE,2018,38274.1
B-N_S95_X_K,V12120,EE,2019,40582.0
B-N_S95_X_K,V12120,EE,2020,38920.9
B-N_S95_X_K,V12120,EL,2011,150283.1
B-N_S95_X_K,V12120,EL,2012,146002.4
B-N_S95_X_K,V12120,EL,2013,140741.5
B-N_S95_X_K,V12120,EL,2014,141331.7
B-N_S95_X_K,V12120,EL,2015,140870.9
B-N_S95_X_K,V12120,EL,2016,137125.5
B-N_S95_X_K,V12120,EL,2017,151226.8
B-N_S95_X_K,V12120,EL,2018,157212.9
B-N_S95_X_K,V12120,EL,2019,163171.5
B-N_S95_X_K,V12120,EL,2020,142215.5
B-N_S95_X_K,V12120,ES,2011,1176156.5
B-N_S95_X_K,V12120,ES,2012,1107075.3
B-N_S95_X_K,V12120,ES,2013,1081513.0
B-N_S95_X_K,V12120,ES,2014,1114068.1
B-N_S95_X_K,V12120,ES,2015,1160375.5
B-N_S95_X_K,V12120,ES,2016,1180808.5
B-N_S95_X_K,V12120,ES,2017,1260779.5
B-N_S95_X_K,V12120,ES,2018,1341080.9
B-N_S95_X_K,V12120,ES,2019,1406047.9
B-N_S95_X_K,V12120,ES,2020,1231163.4
B-N_S95_X_K,V12120,EU27_2020,2011,14793336.0
B-N_S95_X_K,V12120,EU27_2020,2012,14842774.0
B-N_S95_X_K,V12120,EU27_2020,2013,14691334.0
B-N_S95_X_K,V12120,EU27_2020,2014,15307972.0
B-N_S95_X_K,V12120,EU27_2020,2015,15617209.0
B-N_S95_X_K,V12120,EU27_2020,2016,15928141.0
B-N_S95_X_K,V12120,EU27_2020,2017,16856437.0
B-N_S95_X_K,V12120,EU27_2020,2018,17725830.0
B-N_S95_X_K,V12120,EU27_2020,2019,18336174.9
B-N_S95_X_K,V12120,EU27_2020,2020,16966979.0
B-N_S95_X_K,V12120,EU28,2011,16984856.0
B-N_S95_X_K,V12120,EU28,2012,17206893.0
B-N_S95_X_K,V12120,EU28,2013,17093830.0
B-N_S95_X_K,V12120,EU28,2014,17956251.0
B-N_S95_X_K,V12120,EU28,2015,18634172.0
B-N_S95_X_K,V12120,EU28,2016,18705366.0
B-N_S95_X_K,V12120,EU28,2017,19623969.0
B-N_S95_X_K,V12120,EU28,2018,20641320.0
B-N_S95_X_K,V12120,FI,2011,255823.9
B-N_S95_X_K,V12120,FI,2012,259284.6
B-N_S95_X_K,V12120,FI,2013,253229.7
B-N_S95_X_K,V12120,FI,2014,253980.7
B-N_S95_X_K,V12120,FI,2015,255247.7
B-N_S95_X_K,V12120,FI,2016,264036.6
B-N_S95_X_K,V12120,FI,2017,278710.1
B-N_S95_X_K,V12120,FI,2018,290956.0
B-N_S95_X_K,V12120,FI,2019,300601.7
B-N_S95_X_K,V12120,FI,2020,287006.7
B-N_S95_X_K,V12120,FR,2011,2180590.4
B-N_S95_X_K,V12120,FR,2012,2213586.1
B-N_S95_X_K,V12120,FR,2013,2185745.0
B-N_S95_X_K,V12120,FR,2014,2518816.8
B-N_S95_X_K,V12120,FR,2015,2546710.7
B-N_S95_X_K,V12120,FR,2016,2636235.9
B-N_S95_X_K,V12120,FR,2017,2685335.1
B-N_S95_X_K,V12120,FR,2018,2764314.9
B-N_S95_X_K,V12120,FR,2019,2848620.6
B-N_S95_X_K,V12120,FR,2020,2587431.1
B-N_S95_X_K,V12120,HR,2011,53372.5
B-N_S95_X_K,V12120,HR,2012,51671.8
B-N_S95_X_K,V12120,HR,2013,51684.6
B-N_S95_X_K,V12120,HR,2014,52034.7
B-N_S95_X_K,V12120,HR,2015,53824.5
B-N_S95_X_K,V12120,HR,2016,57048.4
B-N_S95_X_K,V12120,HR,2017,60883.0
B-N_S95_X_K,V12120,HR,2018,65498.0
B-N_S95_X_K,V12120,HR,2019,66908.7
B-N_S95_X_K,V12120,HR,2020,60474.8
B-N_S95_X_K,V12120,HU,2011,151938.6
B-N_S95_X_K,V12120,HU,2012,146258.4
B-N_S95_X_K,V12120,HU,2013,147458.7
B-N_S95_X_K,V12120,HU,2014,154420.1
B-N_S95_X_K,V12120,HU,2015,164319.3
B-N_S95_X_K,V12120,HU,2016,166034.3
B-N_S95_X_K,V12120,HU,2017,183511.9
B-N_S95_X_K,V12120,HU,2018,196307.4
B-N_S95_X_K,V12120,HU,2019,207644.9
B-N_S95_X_K,V12120,HU,2020,193124.7
B-N_S95_X_K,V12120,IE,2011,272465.6
B-N_S95_X_K,V12120,IE,2012,284700.7
B-N_S95_X_K,V12120,IE,2013,292241.2
B-N_S95_X_K,V12120,IE,2014,314554.8
B-N_S95_X_K,V12120,IE,2015,401723.5
B-N_S95_X_K,V12120,IE,2016,423014.1
B-N_S95_X_K,V12120,IE,2017,454077.1
B-N_S95_X_K,V12120,IE,2018,521679.6
B-N_S95_X_K,V12120,IE,2019,578490.1
B-N_S95_X_K,V12120,IE,2020,585927.4
B-N_S95_X_K,V12120,IS,2016,19753.2
B-N_S95_X_K,V12120,IS,2017,23924.4
B-N_S95_X_K,V12120,IS,2018,23629.1
B-N_S95_X_K,V12120,IS,2019,21445.0
B-N_S95_X_K,V12120,IS,2020,17352.2
B-N_S95_X_K,V12120,IT,2011,2237461.9
B-N_S95_X_K,V12120,IT,2012,2170855.4
B-N_S95_X_K,V12120,IT,2013,2051411.6
B-N_S95_X_K,V12120,IT,2014,2046389.9
B-N_S95_X_K,V12120,IT,2015,2075369.9
B-N_S95_X_K,V12120,IT,2016,2081713.5
B-N_S95_X_K,V12120,IT,2017,2159458.3
B-N_S95_X_K,V12120,IT,2018,2234509.5
B-N_S95_X_K,V12120,IT,2019,2274039.9
B-N_S95_X_K,V12120,IT,2020,2050827.7
B-N_S95_X_K,V12120,LT,2011,39595.0
B-N_S95_X_K,V12120,LT,2012,41936.5
B-N_S95_X_K,V12120,LT,2013,43650.3
B-N_S95_X_K,V12120,LT,2014,44985.0
B-N_S95_X_K,V12120,LT,2015,45758.1
B-N_S95_X_K,V12120,LT,2016,46697.6
B-N_S95_X_K,V12120,LT,2017,52266.4
B-N_S95_X_K,V12120,LT,2018,58552.0
B-N_S95_X_K,V12120,LT,2019,63381.4
B-N_S95_X_K,V12120,LT,2020,62494.5
B-N_S95_X_K,V12120,LU,2011,45687.0
B-N_S95_X_K,V12120,LU,2012,47652.1
B-N_S95_X_K,V12120,LU,2013,51622.7
B-N_S95_X_K,V12120,LU,2014,58597.1
B-N_S95_X_K,V12120,LU,2015,65690.7
B-N_S95_X_K,V12120,LU,2016,69786.6
B-N_S95_X_K,V12120,LU,2017,73710.8
B-N_S95_X_K,V12120,LU,2018,81192.8
B-N_S95_X_K,V12120,LU,2019,90938.1
B-N_S95_X_K,V12120,LU,2020,89632.5
B-N_S95_X_K,V12120,LV,2011,24579.7
B-N_S95_X_K,V12120,LV,2012,28211.4
B-N_S95_X_K,V12120,LV,2013,28749.8
B-N_S95_X_K,V12120,LV,2014,28290.6
B-N_S95_X_K,V12120,LV,2015,28447.0
B-N_S95_X_K,V12120,LV,2016,28072.1
B-N_S95_X_K,V12120,LV,2017,30671.4
B-N_S95_X_K,V12120,LV,2018,33668.0
B-N_S95_X_K,V12120,LV,2019,34875.2
B-N_S95_X_K,V12120,LV,2020,32559.5
B-N_S95_X_K,V12120,MK,2011,9037.9
B-N_S95_X_K,V12120,MK,2012,8827.7
B-N_S95_X_K,V12120,MK,2013,9199.1
B-N_S95_X_K,V12120,MK,2014,9661.5
B-N_S95_X_K,V12120,MK,2015,10285.2
B-N_S95_X_K,V12120,MK,2016,10824.4
B-N_S95_X_K,V12120,MK,2017,11671.5
B-N_S95_X_K,V12120,MK,2018,12735.9
B-N_S95_X_K,V12120,MK,2019,13433.0
B-N_S95_X_K,V12120,MT,2011,9262.5
B-N_S95_X_K,V12120,MT,2012,9928.1
B-N_S95_X_K,V12120,MT,2013,10200.8
B-N_S95_X_K,V12120,MT,2014,10768.0
B-N_S95_X_K,V12120,MT,2015,12688.9
B-N_S95_X_K,V12120,MT,2016,14515.1
B-N_S95_X_K,V12120,MT,2017,16070.4
B-N_S95_X_K,V12120,MT,2018,16856.7
B-N_S95_X_K,V12120,MT,2019,18193.1
B-N_S95_X_K,V12120,MT,2020,16997.1
B-N_S95_X_K,V12120,NL,2011,872382.4
B-N_S95_X_K,V12120,NL,2012,870314.2
B-N_S95_X_K,V12120,NL,2013,860382.3
B-N_S95_X_K,V12120,NL,2014,870982.1
B-N_S95_X_K,V12120,NL,2015,896307.7
B-N_S95_X_K,V12120,NL,2016,919982.0
B-N_S95_X_K,V12120,NL,2017,987892.0
B-N_S95_X_K,V12120,NL,2018,1059534.5
B-N_S95_X_K,V12120,NL,2019,1091602.9
B-N_S95_X_K,V12120,NL,2020,958583.5
B-N_S95_X_K,V12120,NO,2011,498832.4
B-N_S95_X_K,V12120,NO,2012,550501.9
B-N_S95_X_K,V12120,NO,2013,534275.7
B-N_S95_X_K,V12120,NO,2014,508917.6
B-N_S95_X_K,V12120,NO,2015,416334.4
B-N_S95_X_K,V12120,NO,2016,387191.1
B-N_S95_X_K,V12120,NO,2017,409915.9
B-N_S95_X_K,V12120,NO,2018,437662.3
B-N_S95_X_K,V12120,NO,2019,427426.9
B-N_S95_X_K,V12120,NO,2020,371799.4
B-N_S95_X_K,V12120,PL,2011,600780.1
B-N_S95_X_K,V12120,PL,2012,602705.2
B-N_S95_X_K,V12120,PL,2013,606730.7
B-N_S95_X_K,V12120,PL,2014,641631.6
B-N_S95_X_K,V12120,PL,2015,588208.2
B-N_S95_X_K,V12120,PL,2016,599241.3
B-N_S95_X_K,V12120,PL,2017,666516.6
B-N_S95_X_K,V12120,PL,2018,743471.0
B-N_S95_X_K,V12120,PL,2019,777065.9
B-N_S95_X_K,V12120,PL,2020,765003.8
B-N_S95_X_K,V12120,PT,2011,217273.9
B-N_S95_X_K,V12120,PT,2012,202344.0
B-N_S95_X_K,V12120,PT,2013,197843.6
B-N_S95_X_K,V12120,PT,2014,199633.4
B-N_S95_X_K,V12120,PT,2015,203443.2
B-N_S95_X_K,V12120,PT,2016,208994.0
B-N_S95_X_K,V12120,PT,2017,229343.0
B-N_S95_X_K,V12120,PT,2018,245191.1
B-N_S95_X_K,V12120,PT,2019,257402.0
B-N_S95_X_K,V12120,PT,2020,227942.6
B-N_S95_X_K,V12120,RO,2011,160286.7
B-N_S95_X_K,V12120,RO,2012,162631.3
B-N_S95_X_K,V12120,RO,2013,165434.7
B-N_S95_X_K,V12120,RO,2014,172277.2
B-N_S95_X_K,V12120,RO,2015,182946.1
B-N_S95_X_K,V12120,RO,2016,185723.6
B-N_S95_X_K,V12120,RO,2017,201661.9
B-N_S95_X_K,V12120,RO,2018,223280.4
B-N_S95_X_K,V12120,RO,2019,243951.4
B-N_S95_X_K,V12120,RO,2020,230688.1
B-N_S95_X_K,V12120,RS,2016,45289.3
B-N_S95_X_K,V12120,RS,2017,50780.4
B-N_S95_X_K,V12120,RS,2018,56629.1
B-N_S95_X_K,V12120,RS,2019,62778.2
B-N_S95_X_K,V12120,RS,2020,63097.1
B-N_S95_X_K,V12120,SE,2011,546208.4
B-N_S95_X_K,V12120,SE,2012,563243.5
B-N_S95_X_K,V12120,SE,2013,563311.7
B-N_S95_X_K,V12120,SE,2014,555953.8
B-N_S95_X_K,V12120,SE,2015,571523.7
B-N_S95_X_K,V12120,SE,2016,584958.8
B-N_S95_X_K,V12120,SE,2017,613737.1
B-N_S95_X_K,V12120,SE,2018,608777.5
B-N_S95_X_K,V12120,SE,2019,614110.1
B-N_S95_X_K,V12120,SE,2020,605069.6
B-N_S95_X_K,V12120,SI,2011,51811.8
B-N_S95_X_K,V12120,SI,2012,50451.5
B-N_S95_X_K,V12120,SI,2013,50026.7
B-N_S95_X_K,V12120,SI,2014,52067.8
B-N_S95_X_K,V12120,SI,2015,53177.5
B-N_S95_X_K,V12120,SI,2016,54287.5
B-N_S95_X_K,V12120,SI,2017,59952.5
B-N_S95_X_K,V12120,SI,2018,64714.8
B-N_S95_X_K,V12120,SI,2019,66888.1
B-N_S95_X_K,V12120,SI,2020,61957.2
B-N_S95_X_K,V12120,SK,2011,114699.1
B-N_S95_X_K,V12120,SK,2012,118187.1
B-N_S95_X_K,V12120,SK,2013,117770.3
B-N_S95_X_K,V12120,SK,2014,120345.7
B-N_S95_X_K,V12120,SK,2015,129541.3
B-N_S95_X_K,V12120,SK,2016,133843.0
B-N_S95_X_K,V12120,SK,2017,142797.0
B-N_S95_X_K,V12120,SK,2018,153627.8
B-N_S95_X_K,V12120,SK,2019,155753.0
B-N_S95_X_K,V12120,SK,2020,143608.2
B-N_S95_X_K,V12120,UK,2011,2191520.2
B-N_S95_X_K,V12120,UK,2012,2364119.0
B-N_S95_X_K,V12120,UK,2013,2402496.2
B-N_S95_X_K,V12120,UK,2014,2648279.1
B-N_S95_X_K,V12120,UK,2015,3016963.0
B-N_S95_X_K,V12120,UK,2016,2777224.8
B-N_S95_X_K,V12120,UK,2017,2767531.6
B-N_S95_X_K,V12120,UK,2018,2915489.5
